state,geoid,ansi_code,name,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
CO,08059,198145,Jefferson County,1979380402,25428019,764.243,9.818,39.579511,-105.24546200000002,2017
CO,08061,198146,Kiowa County,4578603605,47032919,1767.809,18.16,38.387663,-102.756849,2017
CO,08063,198147,Kit Carson County,5596501950,2251930,2160.822,0.8690000000000001,39.30534,-102.603023,2017
CO,08065,198149,Lake County,976215870,18111565,376.91900000000004,6.992999999999999,39.205341,-106.35007900000001,2017
CO,08067,198148,La Plata County,4376522002,25375721,1689.785,9.798,37.287366999999996,-107.83971799999999,2017
CO,08069,198150,Larimer County,6723022936,99012625,2595.774,38.229,40.658093,-105.486764,2017
CO,08071,198151,Las Animas County,12361852569,6929970,4772.938,2.676,37.318831,-104.04411,2017
CO,08073,198152,Lincoln County,6676158689,22780366,2577.679,8.796,38.99374,-103.50755500000001,2017
CO,08075,198153,Logan County,4761948002,16363553,1838.598,6.318,40.728091,-103.090464,2017
CO,08077,198154,Mesa County,8621911419,31428360,3328.9390000000003,12.135,39.019421,-108.46189299999999,2017
CO,08079,198155,Mineral County,2268209080,5222161,875.76,2.016,37.549067,-107.00323600000002,2017
CO,08081,198156,Moffat County,12284943876,19803412,4743.244000000001,7.646,40.616358,-108.211099,2017
CO,08083,198157,Montezuma County,5255937110,27261088,2029.329,10.526,37.338025,-108.595786,2017
CO,08085,198158,Montrose County,5804023642,4923261,2240.946,1.901,38.407507,-108.266282,2017
CO,08087,198159,Morgan County,3316441507,34663099,1280.485,13.383,40.263166999999996,-103.812278,2017
CO,08089,198160,Otero County,3268891492,19625371,1262.126,7.577000000000001,37.884170000000005,-103.72126,2017
CO,08091,198161,Ouray County,1402719352,1599543,541.5930000000001,0.618,38.154731,-107.78848,2017
CO,08093,198162,Park County,5682181421,43520913,2193.903,16.804000000000002,39.118914000000004,-105.717648,2017
CO,08095,198163,Phillips County,1781724973,301808,687.928,0.11699999999999999,40.594712,-102.345105,2017
CO,08097,198164,Pitkin County,2514104933,6472574,970.701,2.499,39.217332,-106.915783,2017
CO,08099,198165,Prowers County,4243428647,15345957,1638.3970000000002,5.925,37.958181,-102.392161,2017
CO,08101,198166,Pueblo County,6180089507,30094812,2386.146,11.62,38.170658,-104.489892,2017
CO,08103,198167,Rio Blanco County,8342275028,4868111,3220.9709999999995,1.88,39.972621999999994,-108.20071599999999,2017
CO,08105,198168,Rio Grande County,2361956102,984295,911.956,0.38,37.485853000000006,-106.453128,2017
CO,08107,198169,Routt County,6117602774,15831744,2362.02,6.1129999999999995,40.483664000000005,-106.987702,2017
CO,08109,198170,Saguache County,8206547707,4454510,3168.566,1.72,38.031651000000004,-106.23466599999999,2017
CO,08111,198171,San Juan County,1003660601,2035929,387.51599999999996,0.7859999999999999,37.781074,-107.670257,2017
CO,08113,198172,San Miguel County,3332606125,5204095,1286.726,2.009,38.009374,-108.42732600000001,2017
CO,08115,198173,Sedgwick County,1419419128,3530746,548.0409999999999,1.3630000000000002,40.871567999999996,-102.355358,2017
CO,08117,198174,Summit County,1575590697,28283469,608.339,10.92,39.621023,-106.137555,2017
CO,08119,198175,Teller County,1442734233,4944578,557.043,1.909,38.870022999999996,-105.187339,2017
CO,08121,198176,Washington County,6521806786,15207400,2518.084,5.872000000000001,39.965790000000005,-103.209744,2017
CO,08123,198177,Weld County,10323705895,79558079,3986.005,30.718000000000004,40.555960999999996,-104.383666,2017
CO,08125,198178,Yuma County,6123763472,11134666,2364.3979999999997,4.2989999999999995,40.000631,-102.42264899999999,2017
CT,09001,212794,Fairfield County,1618664433,549280551,624.97,212.078,41.227413,-73.36706099999999,2017
CT,09003,212338,Hartford County,1903983151,40128067,735.132,15.494000000000002,41.806053000000006,-72.732916,2017
CT,09005,212796,Litchfield County,2384058125,62393362,920.49,24.09,41.791883,-73.235404,2017
CT,09007,212797,Middlesex County,956493768,180679144,369.30400000000003,69.76100000000001,41.433003,-72.52278000000001,2017
CT,09009,212798,New Haven County,1565653728,667092277,604.502,257.566,41.349717,-72.900204,2017
CT,09011,212799,New London County,1722708285,276666169,665.1410000000001,106.821,41.472652000000004,-72.108634,2017
CT,09013,212668,Tolland County,1062807475,17549693,410.352,6.776,41.858081,-72.340978,2017
CT,09015,212801,Windham County,1328250338,21706060,512.84,8.381,41.824999,-71.990702,2017
DE,10001,217271,Kent County,1518568163,549099845,586.322,212.00900000000001,39.097088,-75.50298199999999,2017
DE,10003,217270,New Castle County,1104150372,175375756,426.315,67.71300000000001,39.575915,-75.644132,2017
DE,10005,217269,Sussex County,2424522544,674194633,936.113,260.308,38.673227000000004,-75.337024,2017
DC,11001,1702382,District of Columbia,158351639,18675956,61.14,7.211,38.904103000000006,-77.017229,2017
FL,12001,308548,Alachua County,2266400894,242801104,875.062,93.74600000000001,29.67574,-82.357221,2017
FL,12003,306920,Baker County,1515738965,9686120,585.23,3.74,30.324441999999998,-82.302284,2017
FL,12005,295738,Bay County,1964404472,711449254,758.461,274.692,30.238263,-85.63150999999999,2017
FL,12007,303634,Bradford County,761362376,16904945,293.964,6.527,29.952385999999997,-82.166599,2017
FL,12009,295749,Brevard County,2629333877,1403340249,1015.192,541.8330000000001,28.298303999999998,-80.700331,2017
FL,12011,295753,Broward County,3120024303,306053086,1204.6480000000001,118.16799999999999,26.193535,-80.476683,2017
FL,12013,306919,Calhoun County,1469389207,18074798,567.3340000000001,6.979,30.388801,-85.19791500000001,2017
FL,12015,295742,Charlotte County,1764104254,458735963,681.1239999999999,177.11900000000003,26.868933000000002,-81.941077,2017
FL,12017,295752,Citrus County,1507111917,495578435,581.899,191.34400000000002,28.84364,-82.52481,2017
FL,12019,295726,Clay County,1566439483,100339826,604.806,38.741,29.986584000000004,-81.865036,2017
FL,12021,295754,Collier County,5176983078,792880431,1998.844,306.133,26.118786,-81.40095500000001,2017
FL,12023,306909,Columbia County,2065628007,9773963,797.543,3.7739999999999996,30.221333,-82.623168,2017
FL,12027,294452,DeSoto County,1649978043,6247257,637.06,2.412,27.190580999999998,-81.806253,2017
FL,12029,295725,Dixie County,1826212966,410630395,705.105,158.545,29.580899,-83.195666,2017
FL,12031,293656,Duval County,1975764931,403035529,762.847,155.613,30.335245,-81.648113,2017
FL,12033,295737,Escambia County,1701448275,564025766,656.933,217.77200000000002,30.611638,-87.3389,2017
FL,12035,308547,Flagler County,1257367545,221045256,485.472,85.346,29.474912,-81.286305,2017
FL,12037,306911,Franklin County,1411918808,1275529258,545.145,492.485,29.810176000000002,-84.799174,2017
FL,12039,306918,Gadsden County,1337193230,31687293,516.293,12.235,30.578687,-84.612607,2017
FL,12041,303633,Gilchrist County,905705520,14362154,349.695,5.545,29.723456,-82.795801,2017
FL,12043,295743,Glades County,2089270942,466758592,806.672,180.217,26.95481,-81.19082,2017
FL,12045,306917,Gulf County,1433785086,494266609,553.5880000000001,190.83700000000002,29.907257,-85.256537,2017
FL,12047,295736,Hamilton County,1330689579,13659798,513.7819999999999,5.274,30.491226,-82.95106899999999,2017
FL,12049,295746,Hardee County,1651867901,1439673,637.79,0.556,27.492846000000004,-81.82158000000001,2017
FL,12051,307626,Hendry County,2994620710,87035817,1156.23,33.605,26.539966999999997,-81.152114,2017
FL,12053,295751,Hernando County,1224692722,300863005,472.85699999999997,116.164,28.573043,-82.466227,2017
FL,12055,295756,Highlands County,2632952088,231653040,1016.5889999999999,89.44200000000001,27.342627,-81.340921,2017
FL,12057,295757,Hillsborough County,2642602901,635590801,1020.315,245.403,27.906607,-82.349719,2017
FL,12059,295735,Holmes County,1239988859,26637585,478.76199999999994,10.285,30.866221999999997,-85.81295899999999,2017
FL,12061,307624,Indian River County,1302197699,295585012,502.781,114.126,27.700528000000002,-80.574789,2017
FL,12063,295734,Jackson County,2378066857,94243008,918.177,36.387,30.789248999999998,-85.208814,2017
FL,12065,295733,Jefferson County,1549056458,99567329,598.094,38.443000000000005,30.424558,-83.89085899999999,2017
FL,12067,295732,Lafayette County,1407329163,11745118,543.373,4.535,29.990066,-83.17851,2017
FL,12069,308551,Lake County,2436872973,559601970,940.882,216.06400000000002,28.764113000000002,-81.712282,2017
FL,12071,295758,Lee County,2030703925,1109326687,784.059,428.31300000000005,26.559034999999998,-81.891994,2017
FL,12073,306916,Leon County,1727201409,90424118,666.8760000000001,34.913000000000004,30.45931,-84.2778,2017
FL,12075,295724,Levy County,2896206276,762912636,1118.232,294.562,29.284457,-82.783462,2017
FL,12077,308549,Liberty County,2164099093,19582444,835.563,7.561,30.259849,-84.86858000000001,2017
FL,12079,295731,Madison County,1802951600,50683945,696.1239999999999,19.569000000000003,30.447233,-83.470416,2017
FL,12081,295744,Manatee County,1924699210,387514585,743.1310000000001,149.62,27.481682,-82.368767,2017
FL,12083,306922,Marion County,4114226894,192048864,1588.5120000000002,74.15,29.202804999999998,-82.0431,2017
FL,12085,308550,Martin County,1408247995,542262212,543.7280000000001,209.36900000000003,27.083603999999998,-80.398201,2017
FL,12086,295755,Miami-Dade County,4917514967,1379206478,1898.6629999999998,532.515,25.61058,-80.499137,2017
FL,12087,295759,Monroe County,2545998106,7133386423,983.015,2754.216,24.535414000000003,-82.00692,2017
FL,12089,295730,Nassau County,1679966574,200159166,648.639,77.282,30.605926,-81.76492900000001,2017
FL,12091,306915,Okaloosa County,2409367483,393201898,930.262,151.816,30.665851,-86.594187,2017
FL,12093,295760,Okeechobee County,1991433070,318578493,768.8969999999999,123.00399999999999,27.385592,-80.887388,2017
FL,12095,295750,Orange County,2339138134,259141175,903.1460000000001,100.055,28.514435,-81.323295,2017
FL,12097,295748,Osceola County,3438742026,461876563,1327.7060000000001,178.332,28.059027,-81.139312,2017
FL,12099,295761,Palm Beach County,5092730552,1079713751,1966.3139999999999,416.88,26.649124,-80.448374,2017
FL,12101,295739,Pasco County,1936400029,312907704,747.648,120.814,28.307465000000004,-82.464584,2017
FL,12103,295745,Pinellas County,709243774,865801424,273.841,334.288,27.903121999999996,-82.739518,2017
FL,12105,295747,Polk County,4653579490,553462009,1796.757,213.69299999999998,27.953115000000004,-81.69278299999999,2017
FL,12107,306910,Putnam County,1885167090,256548320,727.867,99.054,29.606006,-81.740894,2017
FL,12109,308371,St. Johns County,1555793861,571962027,600.695,220.83599999999998,29.890644,-81.383948,2017
FL,12111,308372,St. Lucie County,1480655532,300844721,571.684,116.15700000000001,27.379812,-80.443537,2017
FL,12113,306914,Santa Rosa County,2621316069,418753385,1012.096,161.68200000000002,30.701838000000002,-87.012762,2017
FL,12115,295741,Sarasota County,1439588493,438890089,555.828,169.456,27.184386,-82.365835,2017
FL,12117,303665,Seminole County,801709341,92719341,309.54200000000003,35.799,28.690092,-81.131989,2017
FL,12119,295740,Sumter County,1418509811,83231177,547.69,32.135999999999996,28.714309999999998,-82.074703,2017
FL,12121,295729,Suwannee County,1783341106,9594316,688.552,3.7039999999999997,30.189244,-82.992754,2017
FL,12123,295728,Taylor County,2702180626,489194665,1043.318,188.87900000000002,30.009908000000003,-83.609483,2017
FL,12125,306913,Union County,630806849,16049467,243.55599999999998,6.197,30.05428,-82.366918,2017
FL,12127,306921,Volusia County,2852082296,857948738,1101.195,331.256,29.057769,-81.161792,2017
FL,12129,306912,Wakulla County,1570625279,334901690,606.422,129.306,30.140358000000003,-84.375112,2017
FL,12131,295727,Walton County,2687686788,522848570,1037.722,201.873,30.631210999999997,-86.176614,2017
FL,12133,295762,Washington County,1513019369,82294771,584.18,31.774,30.602217,-85.662797,2017
GA,13001,349113,Appling County,1313488286,13263005,507.14099999999996,5.121,31.739712,-82.290103,2017
GA,13003,345784,Atkinson County,878787518,13550957,339.30199999999996,5.232,31.296806,-82.878151,2017
GA,13005,344784,Bacon County,735650672,4625861,284.036,1.786,31.550209999999996,-82.451433,2017
GA,13007,342832,Baker County,885665382,18598655,341.957,7.181,31.31958,-84.454881,2017
GA,13009,345255,Baldwin County,670027550,24802965,258.699,9.576,33.059490000000004,-83.25545699999999,2017
GA,13011,349230,Banks County,601117836,4651151,232.093,1.796,34.351921999999995,-83.498441,2017
GA,13013,356976,Barrow County,416283948,5707989,160.72799999999998,2.204,33.992009,-83.712303,2017
GA,13015,351604,Bartow County,1190154332,27368202,459.52099999999996,10.567,34.240916999999996,-84.838188,2017
GA,13017,351606,Ben Hill County,647813382,9803106,250.122,3.785,31.740775,-83.14719000000001,2017
GA,13019,326638,Berrien County,1170501546,15409110,451.93300000000005,5.949,31.288652000000003,-83.22787,2017
GA,13021,1672039,Bibb County,645699773,14503560,249.30599999999998,5.6,32.808845,-83.694194,2017
GA,13023,347451,Bleckley County,559100209,8447343,215.87,3.262,32.435403,-83.331717,2017
GA,13025,351605,Brantley County,1145708458,12540408,442.361,4.842,31.197334,-81.982978,2017
GA,13027,345518,Brooks County,1277105513,12191505,493.093,4.707,30.822934000000004,-83.581905,2017
GA,13029,350496,Bryan County,1130182689,46852821,436.366,18.09,32.017969,-81.43854300000001,2017
GA,13031,350302,Bulloch County,1743101866,40429683,673.015,15.61,32.391711,-81.74402099999999,2017
GA,13033,347944,Burke County,2141993539,20601185,827.028,7.954,33.060181,-82.000164,2017
GA,13035,352295,Butts County,475759863,11264566,183.692,4.349,33.290355,-83.958221,2017
GA,13037,344074,Calhoun County,726147254,8315719,280.367,3.2110000000000003,31.521278999999996,-84.62629,2017
GA,13039,1671316,Camden County,1587815888,437170621,613.059,168.793,30.913346999999998,-81.64200100000001,2017
GA,13043,342852,Candler County,629508737,15030369,243.055,5.803,32.40395,-82.07126600000001,2017
GA,13045,326650,Carroll County,1292475855,12301426,499.028,4.75,33.582237,-85.080527,2017
GA,13047,353230,Catoosa County,419999268,771158,162.16299999999998,0.298,34.900218,-85.139386,2017
GA,13049,357747,Charlton County,2003702672,22676200,773.6339999999999,8.755,30.779904,-82.13964399999999,2017
GA,13051,1694477,Chatham County,1112416679,525134462,429.506,202.75599999999997,31.98041,-81.085196,2017
GA,13053,351012,Chattahoochee County,644222675,6292704,248.736,2.43,32.347445,-84.788021,2017
GA,13055,352213,Chattooga County,811512406,570806,313.327,0.22,34.474178,-85.34528900000001,2017
GA,13057,1685718,Cherokee County,1090598900,34469349,421.083,13.309000000000001,34.244316999999995,-84.47505699999999,2017
GA,13059,1672699,Clarke County,308764509,4715185,119.215,1.821,33.952185,-83.367152,2017
GA,13061,344805,Clay County,506035793,56605066,195.382,21.855,31.619831,-84.992583,2017
GA,13063,1672399,Clayton County,366881210,7038080,141.654,2.717,33.542685999999996,-84.35557299999999,2017
GA,13065,351285,Clinch County,2072566890,61565560,800.2230000000001,23.771,30.917653,-82.702614,2017
GA,13067,1686112,Cobb County,879926969,12497709,339.74199999999996,4.825,33.93994,-84.574166,2017
GA,13069,347456,Coffee County,1490399436,70456631,575.446,27.203000000000003,31.549245000000003,-82.844938,2017
GA,13071,343936,Colquitt County,1416682032,25006488,546.984,9.655,31.189707000000002,-83.769773,2017
GA,13073,348865,Columbia County,751323672,45373097,290.08799999999997,17.519000000000002,33.547631,-82.252296,2017
GA,13075,343878,Cook County,588450813,15542061,227.202,6.001,31.152516,-83.429445,2017
GA,13077,326666,Coweta County,1141973686,12727950,440.91900000000004,4.914,33.352897,-84.76213800000001,2017
GA,13079,342918,Crawford County,841521994,3988980,324.913,1.54,32.709428,-83.979187,2017
GA,13081,351607,Crisp County,705921217,21739092,272.558,8.394,31.915149,-83.75353100000001,2017
GA,13083,347465,Dade County,450605326,467844,173.98,0.18100000000000002,34.852424,-85.506201,2017
GA,13085,351312,Dawson County,546042216,9272655,210.828,3.58,34.442842,-84.173284,2017
GA,13087,352234,Decatur County,1546667779,67329727,597.172,25.996,30.880654999999997,-84.584144,2017
GA,13089,1687424,DeKalb County,693144670,9191912,267.625,3.549,33.770661,-84.226343,2017
GA,13091,348116,Dodge County,1284379383,18687765,495.902,7.215,32.164349,-83.167866,2017
GA,13093,351608,Dooly County,1015119749,13841085,391.94,5.343999999999999,32.151995,-83.807167,2017
GA,13095,351259,Dougherty County,851140307,15396055,328.62699999999995,5.944,31.532588,-84.20904,2017
GA,13097,1686467,Douglas County,518261551,2517004,200.102,0.972,33.701242,-84.767314,2017
GA,13099,345041,Early County,1327612139,9717177,512.594,3.752,31.324191,-84.906723,2017
GA,13101,348092,Echols County,1074571647,15087403,414.894,5.825,30.7085,-82.83613199999999,2017
GA,13103,350219,Effingham County,1237281310,13464072,477.717,5.199,32.361711,-81.343337,2017
