state,geoid,name,lowest_grade_provided,highest_grade_provided,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
AZ,0406120,Peach Springs Unified District,PK,12,923609944,593223,356.608,0.22899999999999998,35.477499,-113.44709099999999,2017
AZ,0406250,Peoria Unified School District,PK,12,353411396,4495738,136.453,1.736,33.71976,-112.289882,2017
AZ,0406440,Pima Unified District,PK,12,1958375732,4700654,756.133,1.815,33.069891999999996,-109.849869,2017
AZ,0406580,Blue Ridge Unified District,PK,12,198104353,1409226,76.48899999999999,0.544,34.159121,-109.92735400000001,2017
AZ,0406730,Prescott Unified District,PK,12,753797044,2093077,291.043,0.8079999999999999,34.562742,-112.484016,2017
AZ,0406740,Sanders Unified District,PK,12,4419044574,2442018,1706.203,0.943,35.184977,-109.445857,2017
AZ,0406810,Queen Creek Unified District,PK,12,118714329,123746,45.836000000000006,0.048,33.270168,-111.630229,2017
AZ,0406850,Ray Unified District,PK,12,2035460660,11779928,785.8960000000001,4.548,32.973095,-110.729267,2017
AZ,0406870,Red Mesa Unified District,PK,12,5046660148,2600939,1948.526,1.004,36.726642,-109.532665,2017
AZ,0406960,San Carlos Unified District,PK,12,3034916909,23917433,1171.788,9.235,33.579645,-110.452417,2017
AZ,0407130,Round Valley Unified District,PK,12,4245162360,22746457,1639.066,8.782,33.992899,-109.44598300000001,2017
AZ,0407170,Saddle Mountain Unified School District,KG,12,1421377298,117833,548.797,0.045,33.546728,-112.86341599999999,2017
AZ,0407240,Safford Unified District,PK,12,1092725561,2405354,421.904,0.929,33.058327,-109.68436299999999,2017
AZ,0407300,Sahuarita Unified District,PK,12,1574258402,377306,607.825,0.146,31.816053000000004,-111.107553,2017
AZ,0407430,San Simon Unified District,PK,12,1563508200,206337,603.674,0.08,32.145207,-109.20085800000001,2017
AZ,0407520,Santa Cruz Valley Unified District,PK,12,690516367,749774,266.61,0.289,31.566522999999997,-111.058798,2017
AZ,0407570,Scottsdale Unified District,PK,12,286585656,1342335,110.65100000000001,0.518,33.581629,-111.88675500000001,2017
AZ,0407630,Seligman Unified District,PK,12,3055410047,372351,1179.7,0.14400000000000002,35.179976,-113.09436200000002,2017
AZ,0407700,Show Low Unified District,PK,12,913758596,1765426,352.80400000000003,0.682,34.315141,-110.13738700000002,2017
AZ,0407750,Deer Valley Unified District,PK,12,942154193,4817709,363.76800000000003,1.86,33.838538,-112.128303,2017
AZ,0407820,Snowflake Unified District,PK,12,1520920649,1184963,587.231,0.45799999999999996,34.539341,-110.15038500000001,2017
AZ,0408020,St. David Unified District,PK,12,761118714,318464,293.87,0.12300000000000001,31.845990000000004,-110.25350700000001,2017
AZ,0408080,St. Johns Unified District,PK,12,3580847597,3670129,1382.5729999999999,1.4169999999999998,34.679232,-109.402658,2017
AZ,0408170,Sunnyside Unified District,PK,12,250310601,0,96.645,0.0,32.097882,-110.97530900000001,2017
AZ,0408230,Superior Unified School District,KG,12,975386226,267940,376.599,0.10300000000000001,33.339279,-111.115898,2017
AZ,0408280,Tanque Verde Unified District,PK,12,201442456,0,77.777,0.0,32.251658,-110.707601,2017
AZ,0408410,Thatcher Unified District,PK,12,340779890,2631576,131.576,1.016,32.687109,-109.786124,2017
AZ,0408600,Tombstone Unified District,PK,12,1316265825,400746,508.213,0.155,31.707105,-110.06101299999999,2017
AZ,0408680,Tuba City Unified District,PK,12,8995506654,4951007,3473.185,1.912,36.061797999999996,-111.207856,2017
AZ,0408800,Tucson Unified District,PK,12,592274192,754936,228.678,0.29100000000000004,32.211413,-110.96276599999999,2017
AZ,0408850,Vail Unified District,PK,12,1009166136,0,389.64099999999996,0.0,32.01553,-110.687344,2017
AZ,0409160,Whiteriver Unified District,PK,12,4765021588,6736821,1839.785,2.6010000000000004,33.979354,-110.331096,2017
AZ,0409190,Wickenburg Unified District,PK,12,2355676952,3392961,909.5319999999999,1.31,33.854668,-112.807032,2017
AZ,0409250,Willcox Unified District,PK,12,2304699075,84615106,889.8489999999999,32.67,32.200376,-109.80168700000002,2017
AZ,0409310,Williams Unified District,PK,12,8593335854,1368059,3317.906,0.528,35.579161,-112.471488,2017
AZ,0409430,Window Rock Unified District,PK,12,1131654469,703951,436.934,0.272,35.653353,-109.16511799999999,2017
AZ,0409460,Winslow Unified District,PK,12,2597149425,1737727,1002.765,0.6709999999999999,35.101708,-110.61381399999999,2017
AZ,0409733,Sedona-Oak Creek Joint Unified District,PK,12,255820183,0,98.773,0.0,34.823689,-111.80322,2017
AZ,0499997,School District Not Defined,PK,12,15241634679,40891672,5884.828,15.788,31.734467,-109.401096,2017
AR,0500001,DeWitt School District,PK,12,2258868824,119964652,872.154,46.318999999999996,34.2474,-91.374543,2017
AR,0500006,Warren School District,PK,12,619947836,2171151,239.363,0.838,33.612611,-92.127238,2017
AR,0500009,Corning Public Schools,PK,12,944703890,6060581,364.75199999999995,2.34,36.371010999999996,-90.612724,2017
AR,0500012,Riverside School District,PK,12,254742746,5062036,98.35700000000001,1.954,35.72995,-90.41324300000001,2017
AR,0500015,Sheridan School District,PK,12,1617734620,4887642,624.611,1.8869999999999998,34.304271,-92.3974,2017
AR,0500016,Marmaduke School District,PK,12,316155536,188740,122.068,0.073,36.201107,-90.420462,2017
AR,0500017,Paragould School District,PK,12,310604069,505245,119.925,0.195,36.107828999999995,-90.586618,2017
AR,0500019,Batesville School District,PK,12,559622878,7053233,216.072,2.7230000000000003,35.8006,-91.699443,2017
AR,0500020,Midland School District,PK,12,431297784,233040,166.525,0.09,35.583036,-91.65624100000001,2017
AR,0500021,Izard Cty Consolidated Schools,PK,12,466422844,3358616,180.08700000000002,1.297,36.188893,-91.854477,2017
AR,0500023,Newport School District,PK,12,863715991,14454172,333.483,5.581,35.510174,-91.20128299999999,2017
AR,0500026,Pine Bluff School District,PK,12,455514432,18638986,175.875,7.197,34.163612,-91.898634,2017
AR,0500028,Star City School District,PK,12,1042067577,12504441,402.345,4.828,33.968402000000005,-91.808429,2017
AR,0500029,Gosnell School District,PK,12,279214269,9093874,107.805,3.511,35.912769,-90.046776,2017
AR,0500030,Nevada School District,PK,12,924567002,2198152,356.977,0.8490000000000001,33.584441999999996,-93.304851,2017
AR,0500032,Bearden School District,PK,12,650865675,821186,251.301,0.317,33.736492999999996,-92.562102,2017
AR,0500041,Western Yell County School District,PK,12,400812226,10520540,154.754,4.062,35.112865,-93.523966,2017
AR,0500042,Hamburg School District,PK,12,1886841644,10121967,728.5139999999999,3.908,33.213509,-91.69510799999999,2017
AR,0500043,Mountain Home School District,PK,12,826038413,80458536,318.935,31.065,36.3913,-92.39268100000001,2017
AR,0500044,Magnolia School District,PK,12,1193593151,1512651,460.849,0.584,33.285278999999996,-93.209424,2017
AR,0500045,Rivercrest School District,PK,12,942144138,12411977,363.764,4.792,35.635124,-90.071635,2017
AR,0500046,Manila School District,PK,12,348768423,2093611,134.66,0.8079999999999999,35.807775,-90.204513,2017
AR,0500047,Trumann Schools,PK,12,310438945,182699,119.861,0.071,35.642063,-90.57363199999999,2017
AR,0500048,East Poinsett County School District,PK,12,384449220,2885745,148.437,1.114,35.594727,-90.35290400000001,2017
AR,0500049,De Queen School District,PK,12,980412277,6645009,378.539,2.5660000000000003,34.037279,-94.26527800000001,2017
AR,0500051,Palestine-Wheatley School District,PK,12,399402333,1975541,154.21,0.763,34.972346,-91.00303199999999,2017
AR,0500065,Lafayette County School District,PK,12,984661658,21258345,380.18,8.208,33.369698,-93.60935699999999,2017
AR,0500067,Cleveland County School District,PK,12,1211476366,2140682,467.754,0.8270000000000001,33.888767,-92.230868,2017
AR,0500068,Emerson-Taylor-Bradley School District,PK,12,1390873347,32069318,537.019,12.382,33.106713,-93.436313,2017
AR,0500070,Cedar Ridge School District,PK,12,690408412,10227304,266.568,3.949,35.723502,-91.408158,2017
AR,0500071,Hillcrest School District,PK,12,763184265,3464899,294.66700000000003,1.338,36.029077,-91.341163,2017
AR,0500072,Deer/Mount Judea School District,PK,12,1020856915,1422787,394.155,0.5489999999999999,35.853727,-93.172496,2017
AR,0500073,Ouachita River School District,PK,12,909265535,4957718,351.069,1.9140000000000001,34.524193,-93.935254,2017
AR,0500076,Ozark Mountain School District,PK,12,984455826,33850888,380.101,13.07,36.116997999999995,-92.856655,2017
AR,0500079,Two Rivers School District,PK,12,1582658541,16058976,611.068,6.2,34.919868,-93.391825,2017
AR,0500082,Lawrence County School District,PK,12,487975833,6389657,188.40900000000002,2.467,36.075093,-91.196898,2017
AR,0500405,Cossatot River School District,PK,12,1231811247,5993741,475.605,2.314,34.311265,-94.233944,2017
AR,0502250,Alma School District,PK,12,260841617,4130238,100.712,1.595,35.523183,-94.214004,2017
AR,0502280,Alpena School District,PK,12,323187199,905467,124.78299999999999,0.35,36.231025,-93.312414,2017
AR,0502430,Arkadelphia School District,PK,12,831176758,18224888,320.91900000000004,7.037000000000001,34.098634999999994,-93.108817,2017
AR,0502550,Armorel School District,PK,12,151557515,18424830,58.516999999999996,7.114,35.921345,-89.74399100000001,2017
AR,0502580,Ashdown School District,PK,12,829242496,68175555,320.172,26.323,33.678013,-94.12561,2017
AR,0502610,Atkins Public Schools,PK,12,250902171,7714785,96.874,2.9789999999999996,35.262684,-92.93388900000001,2017
AR,0502670,Augusta School District,PK,12,925977040,15936177,357.522,6.153,35.176358,-91.31338199999999,2017
AR,0502700,Bald Knob School District,PK,12,476458961,6456513,183.96200000000002,2.4930000000000003,35.312605,-91.524084,2017
AR,0502730,Barton-Lexa School District,PK,12,393536248,5312270,151.945,2.051,34.510870000000004,-90.778193,2017
AR,0502790,Bauxite School District,PK,12,223011344,2838046,86.105,1.0959999999999999,34.479933,-92.515423,2017
AR,0502820,Bay School District,PK,12,166919505,257927,64.44800000000001,0.1,35.761086,-90.548953,2017
AR,0502880,Beebe School District,PK,12,608981761,1510083,235.12900000000002,0.583,35.116665000000005,-91.901012,2017
AR,0502960,Benton School District,PK,12,271870533,545819,104.97,0.21100000000000002,34.580690999999995,-92.682252,2017
AR,0503030,Pea Ridge School District,PK,12,136814260,32277,52.824,0.012,36.466463,-94.073716,2017
AR,0503060,Bentonville Public Schools,PK,12,366064621,3565443,141.338,1.3769999999999998,36.366969,-94.254075,2017
AR,0503090,Bergman School District,PK,12,296035892,313355,114.3,0.121,36.314665999999995,-93.018647,2017
AR,0503150,Berryville Public Schools,PK,12,566473480,200523,218.717,0.077,36.348327000000005,-93.55084599999999,2017
AR,0503240,Bismarck Public Schools,PK,12,452044896,11729051,174.53599999999997,4.529,34.326890999999996,-93.157302,2017
AR,0503300,Blevins School District,PK,12,599966877,1879879,231.649,0.726,33.851434000000005,-93.580703,2017
AR,0503320,Blytheville School District,PK,12,302009264,830823,116.60600000000001,0.321,35.896813,-89.89721,2017
AR,0503420,Lead Hill School District,PK,12,270999642,30309708,104.634,11.703,36.424443,-92.942716,2017
AR,0503450,Booneville School District,PK,12,520552300,6047586,200.986,2.335,35.099011,-93.92785500000001,2017
AR,0503480,Bradford School District,PK,12,237918908,2409448,91.861,0.93,35.466882,-91.46244,2017
AR,0503630,Brinkley School District,PK,12,591880076,9719297,228.52599999999998,3.753,34.899734,-91.20215,2017
AR,0503640,Brookland School District,PK,12,290604197,2076510,112.20299999999999,0.802,35.91407,-90.55331899999999,2017
AR,0503690,Bryant Public Schools,PK,12,886182152,7792334,342.157,3.009,34.729471000000004,-92.724661,2017
AR,0503710,Buffalo Island Central School District,PK,12,353398435,2287726,136.44799999999998,0.883,35.911012,-90.29920600000001,2017
AR,0503750,Cabot Public Schools,PK,12,467905112,4700012,180.65900000000002,1.815,34.969693,-91.966062,2017
AR,0503770,Caddo Hills School District,PK,12,828875936,2598392,320.031,1.003,34.434185,-93.701336,2017
AR,0503840,Calico Rock School District,PK,12,495018750,4327062,191.128,1.671,36.117669,-92.127229,2017
AR,0503960,Carlisle School District,PK,12,604141643,25180589,233.26,9.722000000000001,34.703468,-91.75044100000001,2017
AR,0504020,Westside Consolidated School District,PK,12,538713630,2497094,207.99900000000002,0.9640000000000001,35.858909999999995,-90.906745,2017
AR,0504050,Cave City School District,PK,12,737917836,485111,284.91200000000003,0.187,35.981961,-91.573512,2017
AR,0504080,Cedarville School District,PK,12,392099748,122824,151.391,0.047,35.669492,-94.389561,2017
AR,0504110,Genoa Central School District,PK,12,204917614,319666,79.119,0.12300000000000001,33.364367,-93.86574300000001,2017
AR,0504170,White County Central School District,PK,12,153649395,353125,59.324,0.136,35.381476,-91.684986,2017
AR,0504200,Charleston School District,PK,12,282869512,2006454,109.21700000000001,0.775,35.313041999999996,-94.057229,2017
AR,0504350,Clarendon School District,PK,12,1016666950,28525399,392.537,11.014000000000001,34.606322,-91.20966999999999,2017
AR,0504370,Rector School District,PK,12,463605471,710710,178.99900000000002,0.27399999999999997,36.301631,-90.274272,2017
AR,0504380,Clarksville School District,PK,12,287514874,14150554,111.01,5.4639999999999995,35.509167,-93.515619,2017
AR,0504410,Clinton School District,PK,12,1244825304,19878199,480.63,7.675,35.593309999999995,-92.592021,2017
AR,0504560,Concord Public Schools,PK,12,526367054,453311,203.231,0.175,35.606339,-91.904214,2017
AR,0504590,Conway Public Schools,PK,12,303398348,21330206,117.14299999999999,8.236,35.069841,-92.429369,2017
AR,0504680,Cotter School District,PK,12,86862328,1831958,33.538000000000004,0.7070000000000001,36.305633,-92.503259,2017
AR,0504740,County Line School District,PK,12,363722251,7305346,140.434,2.821,35.355978,-93.909615,2017
AR,0504800,Crossett School District,PK,12,530632718,26240573,204.878,10.132,33.132459999999995,-92.004317,2017
AR,0504860,Cutter-Morning Star School District,PK,12,81445202,12920,31.445999999999998,0.005,34.523292,-92.95317299999999,2017
AR,0504890,Danville School District,PK,12,379524848,2744445,146.535,1.06,34.951318,-93.715039,2017
AR,0504930,Dardanelle Public Schools,PK,12,454504647,26088002,175.485,10.073,35.192454,-93.198575,2017
AR,0504980,Decatur School District,PK,12,128526311,240508,49.623999999999995,0.09300000000000001,36.345171,-94.46757,2017
AR,0505170,Dermott School District,PK,12,609880518,18717809,235.476,7.227,33.499908000000005,-91.432958,2017
AR,0505190,Des Arc Public Schools,PK,12,688043229,24382612,265.655,9.414,34.971034,-91.554406,2017
AR,0505340,Dierks School District,PK,12,587429049,3111800,226.808,1.2009999999999998,34.152371,-93.993465,2017
AR,0505410,Dollarway School District,PK,12,1007891792,61678106,389.149,23.814,34.333534,-91.896924,2017
AR,0505430,Dover School District,PK,12,608000023,1562338,234.75,0.603,35.504253000000006,-93.128342,2017
AR,0505470,Drew Central School District,PK,12,1455812272,3851766,562.092,1.4869999999999999,33.588469,-91.767883,2017
AR,0505500,Dumas School District,PK,12,913622098,29481497,352.751,11.383,33.916989,-91.518913,2017
AR,0505550,Earle School District,PK,12,350067121,3345105,135.162,1.2919999999999998,35.302478,-90.445924,2017
AR,0505580,East End School District,PK,12,263202590,11209466,101.62299999999999,4.328,35.008309000000004,-92.639831,2017
AR,0505680,El Dorado School District,PK,12,705850560,2997200,272.53,1.157,33.196435,-92.569693,2017
AR,0505760,Elkins School District,PK,12,259652349,1621985,100.25200000000001,0.626,35.952581,-93.99675,2017
AR,0505850,England School District,PK,12,391636258,8311492,151.21200000000002,3.2089999999999996,34.573761,-91.923007,2017
AR,0505970,Eureka Springs School District,PK,12,391508606,19710191,151.162,7.61,36.385958,-93.757474,2017
AR,0506060,Camden Fairview School District,PK,12,1199991551,12020904,463.319,4.641,33.569146999999994,-92.959203,2017
AR,0506090,Farmington School District,PK,12,84512265,436313,32.63,0.168,36.062076,-94.279504,2017
AR,0506120,Fayetteville School District,PK,12,289394384,4767462,111.736,1.841,36.081625,-94.102944,2017
